0.0879969649085942,1
0.0671319638307926,2
0.0388621193395727,3
0.0856479630388852,4
0.0602716906503671,5
0.036026467044427,6
0.0602125382515351,7
0.0560300325626952,8
0.0545589263178685,9
0.0434502259657084,10
0.0565955822805166,11
0.0478925524122482,12
0.0526479824340458,13
0.0513107238299151,14
0.0522212289589184,15
0.0487793515177704,16
0.0494808697323078,17
0.0461832511895066,18
0.0528321537042231,19
0.0481344510229191,20
0.0438195875109398,21
0.0476730346358714,22
0.0508807521709157,23
0.0671805810708186,24
0.0585239558407636,25
0.0732753394068902,26
0.0703308950239949,27
0.0772805684743721,28
0.069060613897743,29
0.0523806504378131,30
0.0616473350704989,31
0.0728067127522219,32
0.064644641369902,33
0.0816461659408591,34
0.0683007269134367,35
0.0683425490410833,36
0.0584710625039867,37
0.0832254034601896,38
0.0569556285084075,39
0.0663753745125117,40
0.0668424039280395,41
0.0659479943314833,42
0.0702292235589389,43
0.0629681998789615,44
0.0733236837348738,45
0.0663408022885447,46
0.0663914966267342,47
0.0704431380883427,48
0.0735619759500847,49
0.0792911582878545,50
0.0676655617131194,51
0.0623210501544507,52
0.0585692712888504,53
0.0598552584733592,54
0.0640095133349279,55
0.0592649148884086,56
0.0554737331204338,57
0.050713059782208,58
0.0680867827519612,59
0.0474747770229854,60
0.0587578181569788,61
0.0589715336937326,62
0.0413883349628582,63
0.0531075754260907,64
0.0369757558870742,65
0.0575025258336942,66
0.0680942819864139,67
0.0626404634237435,68
0.0757230199504098,69
0.0776019559280392,70
0.0774566197431864,71
0.0788769802742332,72
0.0761639596577455,73
0.0645341737241547,74
0.0595481865917517,75
0.0648123526595513,76
0.0808734342736169,77
0.0581163257967223,78
0.0453725934610557,79
0.0547184303677036,80
0.073655052682084,81
0.0340026854230077,82
0.0497151345264989,83
0.0445921959628431,84
0.0587069260324958,85
0.0544876843822264,86
0.0597201822693311,87
0.0672077909631384,88
0.0819025350516263,89
0.065319580614253,90
0.0610341569800345,91
0.056580733815387,92
0.0608925735686909,93
0.0629630999642794,94
0.0543628505727818,95
0.0821788155693735,96
0.0697284198844857,97
0.0601326478191692,98
0.0681672427271905,99
0.0693904449598141,100
0.0628888002765277,101
0.0691200454515164,102
0.0710423573066182,103
0.0688072959326907,104
0.0606526674408579,105
0.0298197642236082,106
0.061902082953848,107
0.0444566580846521,108
0.0591261590136447,109
0.0460334127388663,110
0.0618550237202105,111
0.0484345235381197,112
0.0704664902412086,113
0.0582855023337265,114
0.0519966312532408,115
0.067116752047939,116
0.0477698388344096,117
0.058829768035568,118
0.0483986804374922,119
0.0619557069839678,120
0.0551636440645741,121
0.0571374737309429,122
0.0693438534522726,123
0.0697933210958534,124
0.0707625358960882,125
0.0589070050831846,126
0.0668443139580969,127
0.0717497868628149,128
0.0677657500450401,129
0.0669230573195148,130
0.0636324446042195,131
0.0629111883954596,132
0.0656036288010312,133
0.0685000858681875,134
0.078964209653747,135
0.0768738559564385,136
0.0725102002377113,137
0.0594378243922703,138
0.0813118060633779,139
0.0783015757250848,140
0.0770029833298462,141
0.0760482191924526,142
0.0882736678477913,143
0.0938066959496101,144
0.0859589302336531,145
0.0815318822492991,146
0.0799286662862829,147
0.0863045260955899,148
0.0708184954800981,149
0.0865012931839921,150
0.0694792603682849,151
0.0576007937977784,152
0.0318188871018012,153
0.0341825645572902,154
0.0360788951499854,155
0.0712514709944292,156
0.0645323884292295,157
0.065315912666341,158
0.0661029947449636,159
0.0872232522121845,162
0.0866726088338208,163
0.0773410923489615,164
0.0680046488550046,165
0.100862652261227,166
0.0846192223051146,167
0.0705930275573356,168
0.0572986703579335,169
0.0503660309802134,170
0.059215710952075,171
0.0577432102880499,173
0.0562804127788034,174
0.0558932436648703,175
0.0508489471783545,176
0.0492953165755904,177
0.0501093602489297,179
0.0717850120277688,180
0.0553662539412938,181
0.054883574158053,182
0.0654879117241963,183
0.0428233306930238,184
0.0268492333516618,185
0.0260699924967925,186
0.0375933874854411,187
0.0399957067502748,188
0.0598785192109301,189
0.0406638575999688,190
0.0438860731965665,191
0.0392361614423355,192
0.04399607305675,193
0.0393078674134307,194
0.0802617666308425,195
0.0776614024339369,196
0.0797348911939939,197
0.0780672066095622,198
0.0741366564644368,199
0.055810274677855,200
0.0745789525699623,201
0.0614300933673989,202
0.0767820092976068,203
0.0815701767000043,204
0.0437326435947843,205
0.0531701694094635,206
0.0551256329011927,207
0.052089419362929,208
0.0604942750298577,209
0.0392163746028675,210
0.0429024230862702,211
0.0466370298656757,212
0.046795047537798,213
0.0511784225328689,214
0.0649931694775942,215
0.0572213563059339,216
0.0810277090916403,217
0.062702060585846,218
